Model ID,Performance,Performance Bin,Length Width Ratio,Length Width Bin,Display Ratio,Display Ratio Bin
60,0.05350780833333333,Low Performance,0.505760980787899,Horizantal Screen,0.47001763615000985,Horizantal Display
61,0.04887083133333334,Low Performance,0.47517909798737507,Horizantal Screen,0.47001763615000985,Horizantal Display
66,0.04912714433333334,Low Performance,0.3849262523186587,Horizantal Screen,0.47001763615000985,Horizantal Display
65,0.05017295433333333,Low Performance,0.5565487494658898,Horizantal Screen,0.47001763615000985,Horizantal Display
62,0.04553597733333333,Low Performance,0.3825411685988662,Horizantal Screen,0.47001763615000985,Horizantal Display
63,0.023995192999999998,Low Performance,1.4113213748663531,Vertical Screen,2.603174572587302,Vertical Display
64,0.05017295433333333,Low Performance,0.4616824851770271,Horizantal Screen,0.47001763615000985,Horizantal Display
67,0.04887083133333334,Low Performance,0.382033797940148,Horizantal Screen,0.47001763615000985,Horizantal Display
68,0.032268421666666665,Low Performance,0.13531974631032895,Horizantal Screen,0.37962962832201647,Horizantal Display
69,0.049339241,Low Performance,0.42400187103863035,Horizantal Screen,0.47001763615000985,Horizantal Display
70,0.050641364,Low Performance,0.42400187103863035,Horizantal Screen,0.47001763615000985,Horizantal Display
76,0.06061356966666667,Low Performance,1.58601466592776,Vertical Screen,2.510204088804665,Vertical Display
77,0.04900575566666667,Low Performance,0.3849262523186587,Horizantal Screen,0.47001763615000985,Horizantal Display
74,0.049339241,Low Performance,0.4267660618206565,Horizantal Screen,0.47001763615000985,Horizantal Display
