Model ID,Performance,Performance Bin,Length Width Ratio,Length Width Bin,Display Ratio,Display Ratio Bin
298,0.12457087066666700,Low Performance,1.4268392805115300,Vertical Screen,2.510204088804670,Vertical Display
297,0.10222734866666700,Low Performance,1.5257782378552600,Vertical Screen,2.510204088804670,Vertical Display
296,0.09222278633333330,Low Performance,1.7586906919082600,Vertical Screen,2.510204088804670,Vertical Display
300,0.12457087066666700,Low Performance,1.7199036397081400,Vertical Screen,2.510204088804670,Vertical Display
307,0.12457087066666700,Low Performance,1.7361347647725400,Vertical Screen,2.510204088804670,Vertical Display
308,0.13498785533333300,Medium Performance,1.7361347647725400,Vertical Screen,2.510204088804670,Vertical Display
309,0.11936237833333300,Low Performance,1.8993654177806300,Vertical Screen,2.510204088804670,Vertical Display
310,0.07667624666666670,Low Performance,1.162169438803110,Vertical Screen,1.5974026045183,Vertical Display
314,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
313,0.10789660033333300,Low Performance,1.9328694848724900,Vertical Screen,2.510204088804670,Vertical Display
311,0.12457087066666700,Low Performance,2.4845926265975900,Vertical Screen,2.510204088804670,Vertical Display
312,0.12457087066666700,Low Performance,2.4845926265975900,Vertical Screen,2.510204088804670,Vertical Display
322,0.09172255833333330,Low Performance,1.5257782378552600,Vertical Screen,2.510204088804670,Vertical Display
325,0.08340959200000000,Low Performance,1.8947868053813500,Vertical Screen,0.924812029296399,Horizantal Display
323,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
321,0.09172255833333330,Low Performance,1.5257782378552600,Vertical Screen,2.510204088804670,Vertical Display
324,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
319,0.050221220000000000,Low Performance,1.7687681961684500,Vertical Screen,2.603174572587300,Vertical Display
318,0.09172255833333330,Low Performance,1.6882536277411900,Vertical Screen,2.510204088804670,Vertical Display
317,0.12457087066666700,Low Performance,1.5594117391951200,Vertical Screen,2.510204088804670,Vertical Display
316,0.10789660033333300,Low Performance,1.4446866276217900,Vertical Screen,2.510204088804670,Vertical Display
315,0.12457087066666700,Low Performance,1.4446866276217900,Vertical Screen,2.510204088804670,Vertical Display
320,0.050221220000000000,Low Performance,1.7687681961684500,Vertical Screen,2.603174572587300,Vertical Display
341,0.12457087066666700,Low Performance,1.6470433740147000,Vertical Screen,2.510204088804670,Vertical Display
340,0.12457087066666700,Low Performance,1.6238369535652500,Vertical Screen,2.510204088804670,Vertical Display
339,0.10789660033333300,Low Performance,1.6378154658614900,Vertical Screen,2.510204088804670,Vertical Display
338,0.08601383800000000,Low Performance,1.3183453220053400,Vertical Screen,1.5974026045183,Vertical Display
337,0.06947944633333340,Low Performance,1.4229939599411300,Vertical Screen,3.018483695492270,Vertical Display
336,0.09222278633333330,Low Performance,1.701622144887480,Vertical Screen,2.510204088804670,Vertical Display
332,0.12457087066666700,Low Performance,1.978470062490620,Vertical Screen,2.510204088804670,Vertical Display
331,0.12457087066666700,Low Performance,1.513765628487660,Vertical Screen,2.510204088804670,Vertical Display
330,0.12457087066666700,Low Performance,2.069256561722440,Vertical Screen,2.510204088804670,Vertical Display
329,0.12457087066666700,Low Performance,2.4845926265975900,Vertical Screen,2.510204088804670,Vertical Display
328,0.12457087066666700,Low Performance,1.6238369535652500,Vertical Screen,2.510204088804670,Vertical Display
333,0.04888377400000000,Low Performance,1.7315692679329100,Vertical Screen,2.8258145213735000,Vertical Display
350,0.050221220000000000,Low Performance,1.7687681961684500,Vertical Screen,2.603174572587300,Vertical Display
353,0.053535784,Low Performance,2.1994291605411700,Vertical Screen,3.018483695492270,Vertical Display
352,0.07335103233333330,Low Performance,1.403374415254600,Vertical Screen,1.1156462519290600,Vertical Display
351,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
354,0.18789790833333300,Medium Performance,1.8446974177834900,Vertical Screen,1.9523809514561400,Vertical Display
349,0.050221220000000000,Low Performance,1.7687681961684500,Vertical Screen,2.603174572587300,Vertical Display
345,0.09222278633333330,Low Performance,1.7574997156633200,Vertical Screen,2.510204088804670,Vertical Display
347,0.08067807133333330,Low Performance,2.7794928836078300,Vertical Screen,3.2539682590299800,Vertical Display
346,0.12457087066666700,Low Performance,2.069256561722440,Vertical Screen,2.510204088804670,Vertical Display
344,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
343,0.12457087066666700,Low Performance,1.8069764537032400,Vertical Screen,2.510204088804670,Vertical Display
342,0.10789660033333300,Low Performance,1.701622144887480,Vertical Screen,2.510204088804670,Vertical Display
348,0.058140942666666700,Low Performance,1.4477582422582300,Vertical Screen,3.018483695492270,Vertical Display
365,0.053535784,Low Performance,1.7166276373252800,Vertical Screen,3.018483695492270,Vertical Display
364,0.12457087066666700,Low Performance,1.4535959750355300,Vertical Screen,2.510204088804670,Vertical Display
363,0.12457087066666700,Low Performance,1.553328244631150,Vertical Screen,2.510204088804670,Vertical Display
362,0.10789660033333300,Low Performance,1.5187121656997300,Vertical Screen,2.510204088804670,Vertical Display
360,0.10789660033333300,Low Performance,1.5187121656997300,Vertical Screen,2.510204088804670,Vertical Display
361,0.058140942666666700,Low Performance,2.4597777892005500,Vertical Screen,3.018483695492270,Vertical Display
358,0.10222734866666700,Low Performance,1.8973252785929100,Vertical Screen,2.510204088804670,Vertical Display
357,0.09122233033333330,Low Performance,1.8892962409142900,Vertical Screen,2.510204088804670,Vertical Display
356,0.16144288166666700,Medium Performance,1.6979686425604400,Vertical Screen,1.0123456785624100,Vertical Display
355,0.12457087066666700,Low Performance,1.8066605475006600,Vertical Screen,2.510204088804670,Vertical Display
359,0.10789660033333300,Low Performance,1.5187121656997300,Vertical Screen,2.510204088804670,Vertical Display
375,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
379,0.18789790833333300,Medium Performance,1.8446974177834900,Vertical Screen,1.9523809514561400,Vertical Display
378,0.076072913,Low Performance,1.9630741671532500,Vertical Screen,3.2539682590299800,Vertical Display
381,0.10789660033333300,Low Performance,1.5044296026336100,Vertical Screen,2.510204088804670,Vertical Display
377,0.12457087066666700,Low Performance,1.7199036397081400,Vertical Screen,2.510204088804670,Vertical Display
376,0.058140942666666700,Low Performance,2.4999140220046600,Vertical Screen,3.018483695492270,Vertical Display
374,0.10789660033333300,Low Performance,1.5044296026336100,Vertical Screen,2.510204088804670,Vertical Display
369,0.12457087066666700,Low Performance,1.4535959750355300,Vertical Screen,2.510204088804670,Vertical Display
372,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
371,0.058140942666666700,Low Performance,2.4597777892005500,Vertical Screen,3.018483695492270,Vertical Display
370,0.09122233033333330,Low Performance,1.8892962409142900,Vertical Screen,2.510204088804670,Vertical Display
367,0.10222734866666700,Low Performance,1.8450367874519300,Vertical Screen,2.510204088804670,Vertical Display
366,0.18128415166666700,Medium Performance,1.6039387320361600,Vertical Screen,0.9901360536734890,Horizantal Display
373,0.10789660033333300,Low Performance,1.5044296026336100,Vertical Screen,2.510204088804670,Vertical Display
382,0.10789660033333300,Low Performance,1.5187121656997300,Vertical Screen,2.510204088804670,Vertical Display
383,0.12457087066666700,Low Performance,1.722629827460460,Vertical Screen,2.510204088804670,Vertical Display
384,0.06947944633333340,Low Performance,1.6876957063668600,Vertical Screen,3.018483695492270,Vertical Display
385,0.10093179966666700,Low Performance,1.6302180478579400,Vertical Screen,2.4848484909476600,Vertical Display
386,0.076072913,Low Performance,1.9630741671532500,Vertical Screen,3.2539682590299800,Vertical Display
387,0.12457087066666700,Low Performance,1.5771516402181300,Vertical Screen,2.510204088804670,Vertical Display
389,0.13498785533333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
394,0.10789660033333300,Low Performance,1.5039535185533300,Vertical Screen,2.510204088804670,Vertical Display
392,0.10468902033333300,Low Performance,1.4910853182144000,Vertical Screen,1.5974026045183,Vertical Display
393,0.12457087066666700,Low Performance,2.0355639142834400,Vertical Screen,2.510204088804670,Vertical Display
391,0.05695456533333330,Low Performance,1.4019125653167500,Vertical Screen,2.603174572587300,Vertical Display
390,0.058140942666666700,Low Performance,2.4597777892005500,Vertical Screen,3.018483695492270,Vertical Display
406,0.12457087066666700,Low Performance,1.648866017035410,Vertical Screen,2.510204088804670,Vertical Display
405,0.13498785533333300,Medium Performance,2.31463316017657,Vertical Screen,2.510204088804670,Vertical Display
404,0.12457087066666700,Low Performance,3.0392340136279200,Vertical Screen,2.510204088804670,Vertical Display
403,0.13498785533333300,Medium Performance,3.0392340136279200,Vertical Screen,2.510204088804670,Vertical Display
401,0.12457087066666700,Low Performance,1.5043924681883,Vertical Screen,2.510204088804670,Vertical Display
402,0.10222734866666700,Low Performance,1.5136929741200000,Vertical Screen,2.510204088804670,Vertical Display
399,0.09172255833333330,Low Performance,1.6882536277411900,Vertical Screen,2.510204088804670,Vertical Display
398,0.16192123566666700,Medium Performance,1.5594117391951200,Vertical Screen,2.510204088804670,Vertical Display
397,0.10468902033333300,Low Performance,1.4446866276217900,Vertical Screen,2.510204088804670,Vertical Display
396,0.16192123566666700,Medium Performance,1.4446866276217900,Vertical Screen,2.510204088804670,Vertical Display
395,0.10222734866666700,Low Performance,1.6184871032286600,Vertical Screen,2.510204088804670,Vertical Display
400,0.10789660033333300,Low Performance,1.5020491781134600,Vertical Screen,2.510204088804670,Vertical Display
414,0.06947944633333340,Low Performance,2.71337915655235,Vertical Screen,3.018483695492270,Vertical Display
417,0.10163931500000000,Low Performance,1.9474844526908900,Vertical Screen,0.924812029296399,Horizantal Display
416,0.08601383800000000,Low Performance,1.9474844526908900,Vertical Screen,0.924812029296399,Horizantal Display
413,0.058140942666666700,Low Performance,2.4597777892005500,Vertical Screen,3.018483695492270,Vertical Display
415,0.06947944633333340,Low Performance,2.71337915655235,Vertical Screen,3.018483695492270,Vertical Display
411,0.12457087066666700,Low Performance,2.3124474268202700,Vertical Screen,2.510204088804670,Vertical Display
410,0.12457087066666700,Low Performance,1.5284009176156900,Vertical Screen,2.510204088804670,Vertical Display
409,0.12457087066666700,Low Performance,1.4419672113267100,Vertical Screen,2.510204088804670,Vertical Display
408,0.19749004766666700,Medium Performance,1.5518909357468600,Vertical Screen,1.9523809514561400,Vertical Display
412,0.052051885333333300,Low Performance,1.9252071156518600,Vertical Screen,2.8258145213735000,Vertical Display
427,0.058140942666666700,Low Performance,2.4597777892005500,Vertical Screen,3.018483695492270,Vertical Display
426,0.086514066,Low Performance,1.5375306590957700,Vertical Screen,2.510204088804670,Vertical Display
424,0.12457087066666700,Low Performance,1.515978536105990,Vertical Screen,2.510204088804670,Vertical Display
423,0.12457087066666700,Low Performance,1.515978536105990,Vertical Screen,2.510204088804670,Vertical Display
425,0.086514066,Low Performance,1.5375306590957700,Vertical Screen,2.510204088804670,Vertical Display
421,0.10789660033333300,Low Performance,1.515978536105990,Vertical Screen,2.510204088804670,Vertical Display
420,0.21483128866666700,Medium Performance,1.7470642934157600,Vertical Screen,1.9523809514561400,Vertical Display
419,0.08588656366666670,Low Performance,1.534940767019120,Vertical Screen,2.510204088804670,Vertical Display
418,0.08588656366666670,Low Performance,1.534940767019120,Vertical Screen,2.510204088804670,Vertical Display
422,0.12457087066666700,Low Performance,1.515978536105990,Vertical Screen,2.510204088804670,Vertical Display
428,0.151025897,Medium Performance,1.2268045642551400,Vertical Screen,1.0123456785624100,Vertical Display
429,0.19749004766666700,Medium Performance,1.5518909357468600,Vertical Screen,1.9523809514561400,Vertical Display
430,0.058140942666666700,Low Performance,2.4597777892005500,Vertical Screen,3.018483695492270,Vertical Display
431,0.12457087066666700,Low Performance,1.5284009176156900,Vertical Screen,2.510204088804670,Vertical Display
439,0.052051885333333300,Low Performance,1.8731436828926100,Vertical Screen,2.8258145213735000,Vertical Display
444,0.20790703233333300,Medium Performance,1.8446974177834900,Vertical Screen,1.9523809514561400,Vertical Display
443,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
442,0.09122233033333330,Low Performance,1.119539761774000,Vertical Screen,0.924812029296399,Horizantal Display
440,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
441,0.06616137766666670,Low Performance,1.755203531986020,Vertical Screen,2.8258145213735000,Vertical Display
437,0.10789660033333300,Low Performance,1.5044296026336100,Vertical Screen,2.510204088804670,Vertical Display
436,0.20790703233333300,Medium Performance,1.674039544365190,Vertical Screen,1.9523809514561400,Vertical Display
435,0.12723875366666700,Medium Performance,1.674039544365190,Vertical Screen,2.510204088804670,Vertical Display
438,0.10729326666666700,Low Performance,1.905347795211550,Vertical Screen,2.510204088804670,Vertical Display
434,0.18128415166666700,Medium Performance,1.0145172699090700,Vertical Screen,0.9901360536734890,Horizantal Display
433,0.12457087066666700,Low Performance,1.7655665779108700,Vertical Screen,2.510204088804670,Vertical Display
432,0.12457087066666700,Low Performance,3.4970243606872100,Vertical Screen,2.510204088804670,Vertical Display
459,0.091461507,Low Performance,2.9523035573905400,Vertical Screen,1.812925170366860,Vertical Display
458,0.07867715900000000,Low Performance,1.9630741671532500,Vertical Screen,3.2539682590299800,Vertical Display
457,0.06947944633333340,Low Performance,2.123827684757190,Vertical Screen,3.018483695492270,Vertical Display
456,0.06947944633333340,Low Performance,2.21334701599994,Vertical Screen,3.018483695492270,Vertical Display
455,0.10989751266666700,Low Performance,2.7999363457104700,Vertical Screen,2.510204088804670,Vertical Display
454,0.06947944633333340,Low Performance,2.21334701599994,Vertical Screen,3.018483695492270,Vertical Display
453,0.052051885333333300,Low Performance,1.9252071156518600,Vertical Screen,2.8258145213735000,Vertical Display
460,0.10789660033333300,Low Performance,1.5039535185533300,Vertical Screen,2.510204088804670,Vertical Display
451,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
450,0.21483128866666700,Medium Performance,1.58110439974597,Vertical Screen,1.9523809514561400,Vertical Display
449,0.12723875366666700,Medium Performance,1.58110439974597,Vertical Screen,2.510204088804670,Vertical Display
448,0.14457999466666700,Medium Performance,1.58110439974597,Vertical Screen,2.510204088804670,Vertical Display
447,0.15499697933333300,Medium Performance,3.0657208851629800,Vertical Screen,2.510204088804670,Vertical Display
446,0.15499697933333300,Medium Performance,3.0657208851629800,Vertical Screen,2.510204088804670,Vertical Display
445,0.07407200066666670,Low Performance,2.2778328154272200,Vertical Screen,3.2539682590299800,Vertical Display
452,0.06947944633333340,Low Performance,2.2148604209681800,Vertical Screen,3.018483695492270,Vertical Display
477,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
475,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
474,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
473,0.07867715900000000,Low Performance,1.9630741671532500,Vertical Screen,3.2539682590299800,Vertical Display
472,0.13498785533333300,Medium Performance,3.0670114125567000,Vertical Screen,2.510204088804670,Vertical Display
471,0.13498785533333300,Medium Performance,3.550298060142550,Vertical Screen,2.510204088804670,Vertical Display
470,0.14848528766666700,Medium Performance,1.5125530171082100,Vertical Screen,2.4848484909476600,Vertical Display
467,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
468,0.20790703233333300,Medium Performance,1.674039544365190,Vertical Screen,1.9523809514561400,Vertical Display
466,0.16411076466666700,Medium Performance,1.8596799354010600,Vertical Screen,1.0123456785624100,Vertical Display
465,0.15369378,Medium Performance,1.8596799354010600,Vertical Screen,1.0123456785624100,Vertical Display
464,0.15369378,Medium Performance,1.8596799354010600,Vertical Screen,1.0123456785624100,Vertical Display
463,0.06947944633333340,Low Performance,2.21334701599994,Vertical Screen,3.018483695492270,Vertical Display
462,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
461,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
469,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
493,0.06947944633333340,Low Performance,2.1884554808552700,Vertical Screen,3.018483695492270,Vertical Display
494,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
495,0.105350396,Low Performance,1.8024590195405900,Vertical Screen,1.5906675112227300,Vertical Display
496,0.047581651000000000,Low Performance,1.6964320086749900,Vertical Screen,2.8258145213735000,Vertical Display
486,0.06947944633333340,Low Performance,2.3123651931013300,Vertical Screen,3.018483695492270,Vertical Display
498,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
499,0.07867715900000000,Low Performance,1.9630741671532500,Vertical Screen,3.2539682590299800,Vertical Display
500,0.06947944633333340,Low Performance,2.18784831141536,Vertical Screen,3.018483695492270,Vertical Display
501,0.06947944633333340,Low Performance,2.18784831141536,Vertical Screen,3.018483695492270,Vertical Display
492,0.06947944633333340,Low Performance,2.3123651931013300,Vertical Screen,3.018483695492270,Vertical Display
497,0.06947944633333340,Low Performance,2.3123651931013300,Vertical Screen,3.018483695492270,Vertical Display
484,0.06947944633333340,Low Performance,2.2148604209681800,Vertical Screen,3.018483695492270,Vertical Display
489,0.08067807133333330,Low Performance,1.9732802959445800,Vertical Screen,3.2539682590299800,Vertical Display
488,0.06947944633333340,Low Performance,2.123827684757190,Vertical Screen,3.018483695492270,Vertical Display
487,0.06947944633333340,Low Performance,2.2148604209681800,Vertical Screen,3.018483695492270,Vertical Display
485,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
481,0.11623373533333300,Low Performance,2.2078313225347700,Vertical Screen,2.510204088804670,Vertical Display
480,0.20790703233333300,Medium Performance,1.5518909357468600,Vertical Screen,1.9523809514561400,Vertical Display
479,0.15499697933333300,Medium Performance,1.67945656626681,Vertical Screen,2.510204088804670,Vertical Display
478,0.10222734866666700,Low Performance,1.6281754490222300,Vertical Screen,2.510204088804670,Vertical Display
490,0.070146417,Low Performance,1.8422723625229400,Vertical Screen,3.018483695492270,Vertical Display
516,0.06947944633333340,Low Performance,2.123827684757190,Vertical Screen,3.018483695492270,Vertical Display
520,0.12457087066666700,Low Performance,1.5239769061555300,Vertical Screen,2.510204088804670,Vertical Display
525,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
522,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
523,0.14457999466666700,Medium Performance,2.810024710238960,Vertical Screen,1.5974026045183,Vertical Display
524,0.10468902033333300,Low Performance,2.810024710238960,Vertical Screen,1.5974026045183,Vertical Display
521,0.052051885333333300,Low Performance,2.1205400129996300,Vertical Screen,2.8258145213735000,Vertical Display
515,0.098115844,Low Performance,3.702725883808500,Vertical Screen,2.603174572587300,Vertical Display
512,0.17250496300000000,Medium Performance,1.5041918999432600,Vertical Screen,2.510204088804670,Vertical Display
513,0.05955881133333330,Low Performance,3.702725883808500,Vertical Screen,2.603174572587300,Vertical Display
514,0.05955881133333330,Low Performance,3.702725883808500,Vertical Screen,2.603174572587300,Vertical Display
504,0.12457087066666700,Low Performance,3.4970243606872100,Vertical Screen,2.510204088804670,Vertical Display
505,0.12457087066666700,Low Performance,3.153370334232480,Vertical Screen,2.510204088804670,Vertical Display
506,0.06947944633333340,Low Performance,2.3123651931013300,Vertical Screen,3.018483695492270,Vertical Display
503,0.07207108833333340,Low Performance,1.7401789211279900,Vertical Screen,3.2539682590299800,Vertical Display
508,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
509,0.12457087066666700,Low Performance,1.7376104032229000,Vertical Screen,2.510204088804670,Vertical Display
510,0.10989751266666700,Low Performance,1.5041918999432600,Vertical Screen,2.510204088804670,Vertical Display
511,0.14457999466666700,Medium Performance,1.5041918999432600,Vertical Screen,2.510204088804670,Vertical Display
507,0.06947944633333340,Low Performance,2.232159155788870,Vertical Screen,3.018483695492270,Vertical Display
527,0.12457087066666700,Low Performance,1.7655665779108700,Vertical Screen,2.510204088804670,Vertical Display
528,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
529,0.15499697933333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
530,0.10789660033333300,Low Performance,1.7376104032229000,Vertical Screen,2.510204088804670,Vertical Display
539,0.10989751266666700,Low Performance,1.5986094874797500,Vertical Screen,2.510204088804670,Vertical Display
538,0.14457999466666700,Medium Performance,1.9077120952351300,Vertical Screen,2.510204088804670,Vertical Display
537,0.14457999466666700,Medium Performance,1.578796215823840,Vertical Screen,2.510204088804670,Vertical Display
536,0.105350396,Low Performance,1.8024590195405900,Vertical Screen,1.5906675112227300,Vertical Display
533,0.10989751266666700,Low Performance,1.6509009042175800,Vertical Screen,2.510204088804670,Vertical Display
534,0.068876989,Low Performance,1.8331130805458200,Vertical Screen,2.8258145213735000,Vertical Display
532,0.18789790833333300,Medium Performance,2.2336065550000000,Vertical Screen,1.9523809514561400,Vertical Display
531,0.15499697933333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
535,0.10163931500000000,Low Performance,1.793814124415340,Vertical Screen,2.510204088804670,Vertical Display
540,0.12723875366666700,Medium Performance,1.7207942144694100,Vertical Screen,2.510204088804670,Vertical Display
541,0.17086716700000000,Medium Performance,1.650527605227380,Vertical Screen,0.9901360536734890,Horizantal Display
542,0.08601383800000000,Low Performance,1.365499254474930,Vertical Screen,1.5974026045183,Vertical Display
543,0.12723875366666700,Medium Performance,1.7207942144694100,Vertical Screen,2.510204088804670,Vertical Display
544,0.10789660033333300,Low Performance,1.527274434791390,Vertical Screen,2.510204088804670,Vertical Display
553,0.13498785533333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
552,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
551,0.12457087066666700,Low Performance,1.968787625909780,Vertical Screen,2.510204088804670,Vertical Display
550,0.06616137766666670,Low Performance,1.854381704320020,Vertical Screen,2.8258145213735000,Vertical Display
547,0.10729326666666700,Low Performance,1.905347795211550,Vertical Screen,2.510204088804670,Vertical Display
548,0.14848528766666700,Medium Performance,1.6262788094351700,Vertical Screen,2.4848484909476600,Vertical Display
546,0.12457087066666700,Low Performance,2.348658722614050,Vertical Screen,2.510204088804670,Vertical Display
545,0.15499697933333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
549,0.15499697933333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
561,0.13498785533333300,Medium Performance,1.8034081836728900,Vertical Screen,2.510204088804670,Vertical Display
564,0.12457087066666700,Low Performance,1.968787625909780,Vertical Screen,2.510204088804670,Vertical Display
565,0.06947944633333340,Low Performance,2.292601391164570,Vertical Screen,3.018483695492270,Vertical Display
562,0.094669087,Low Performance,1.576122838268780,Vertical Screen,1.1536796557127100,Vertical Display
560,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
555,0.12723875366666700,Medium Performance,1.6439218963991400,Vertical Screen,2.510204088804670,Vertical Display
557,0.14457999466666700,Medium Performance,2.4032786848272400,Vertical Screen,2.510204088804670,Vertical Display
556,0.07407200066666670,Low Performance,2.2778328154272200,Vertical Screen,3.2539682590299800,Vertical Display
554,0.12457087066666700,Low Performance,1.7376104032229000,Vertical Screen,2.510204088804670,Vertical Display
567,0.10729326666666700,Low Performance,1.4851722212733900,Vertical Screen,2.510204088804670,Vertical Display
568,0.09455718433333330,Low Performance,2.243567131693620,Vertical Screen,2.510204088804670,Vertical Display
569,0.15499697933333300,Medium Performance,1.9071760075550300,Vertical Screen,2.510204088804670,Vertical Display
570,0.12723875366666700,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
571,0.058140942666666700,Low Performance,2.1874502589669400,Vertical Screen,3.018483695492270,Vertical Display
572,0.14457999466666700,Medium Performance,1.8957902365211000,Vertical Screen,2.510204088804670,Vertical Display
573,0.15499697933333300,Medium Performance,1.7535443561888200,Vertical Screen,2.510204088804670,Vertical Display
584,0.14457999466666700,Medium Performance,2.2375353274404500,Vertical Screen,2.510204088804670,Vertical Display
585,0.047581651000000000,Low Performance,1.8458917575545500,Vertical Screen,2.8258145213735000,Vertical Display
589,0.10222734866666700,Low Performance,1.8345638808632400,Vertical Screen,2.510204088804670,Vertical Display
588,0.12457087066666700,Low Performance,1.7376104032229000,Vertical Screen,2.510204088804670,Vertical Display
583,0.12457087066666700,Low Performance,1.7817410913581400,Vertical Screen,2.510204088804670,Vertical Display
586,0.13765573833333300,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
582,0.12457087066666700,Low Performance,1.7817410913581400,Vertical Screen,2.510204088804670,Vertical Display
580,0.12457087066666700,Low Performance,2.0405196453681500,Vertical Screen,2.510204088804670,Vertical Display
579,0.13498785533333300,Medium Performance,2.0405196453681500,Vertical Screen,2.510204088804670,Vertical Display
578,0.12457087066666700,Low Performance,2.348658722614050,Vertical Screen,2.510204088804670,Vertical Display
577,0.13765573833333300,Medium Performance,1.7054214069460000,Vertical Screen,2.510204088804670,Vertical Display
576,0.09666999933333330,Low Performance,1.5951995170882400,Vertical Screen,1.812925170366860,Vertical Display
581,0.12723875366666700,Medium Performance,1.7266274142556000,Vertical Screen,2.510204088804670,Vertical Display
575,0.10989751266666700,Low Performance,1.8116318359894700,Vertical Screen,2.510204088804670,Vertical Display
574,0.09455718433333330,Low Performance,2.281593687114520,Vertical Screen,2.510204088804670,Vertical Display
594,0.09455718433333330,Low Performance,2.243567131693620,Vertical Screen,2.510204088804670,Vertical Display
593,0.171035021,Medium Performance,1.586728461419820,Vertical Screen,1.0123456785624100,Vertical Display
591,0.12723875366666700,Medium Performance,1.58110439974597,Vertical Screen,2.510204088804670,Vertical Display
590,0.14457999466666700,Medium Performance,1.58110439974597,Vertical Screen,2.510204088804670,Vertical Display
592,0.21483128866666700,Medium Performance,1.58110439974597,Vertical Screen,1.9523809514561400,Vertical Display
616,0.12723875366666700,Medium Performance,1.7207942144694100,Vertical Screen,2.510204088804670,Vertical Display
612,0.13498785533333300,Medium Performance,2.5543830389031800,Vertical Screen,2.510204088804670,Vertical Display
613,0.08067807133333330,Low Performance,1.945511327886750,Vertical Screen,3.2539682590299800,Vertical Display
614,0.06947944633333340,Low Performance,1.3783510140550500,Vertical Screen,3.018483695492270,Vertical Display
615,0.171035021,Medium Performance,1.586728461419820,Vertical Screen,1.0123456785624100,Vertical Display
617,0.09122233033333330,Low Performance,2.21334701599994,Vertical Screen,2.510204088804670,Vertical Display
623,0.171035021,Medium Performance,1.586728461419820,Vertical Screen,1.0123456785624100,Vertical Display
619,0.08690407633333330,Low Performance,2.041620252525330,Vertical Screen,1.5863095310394300,Vertical Display
620,0.06616137766666670,Low Performance,1.7060311647166400,Vertical Screen,2.8258145213735000,Vertical Display
621,0.06414367966666670,Low Performance,2.1874502589669400,Vertical Screen,3.018483695492270,Vertical Display
622,0.12723875366666700,Medium Performance,1.7207942144694100,Vertical Screen,2.510204088804670,Vertical Display
611,0.09122233033333330,Low Performance,2.223184115982390,Vertical Screen,2.510204088804670,Vertical Display
618,0.05695456533333330,Low Performance,1.2977704896076400,Vertical Screen,2.603174572587300,Vertical Display
610,0.09122233033333330,Low Performance,2.2148604209681800,Vertical Screen,2.510204088804670,Vertical Display
